timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679917253196,6,-109 header message,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,0,0,3
1679917253203,3,-108 products,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15&category=50,0,0,1
1679917253207,4,-113 content,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,0,0,2
1679917253212,5,-111 store,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/api/v1/store/DEFAULT,0,0,1
1679917253218,6,-112 category_1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,0,0,2
1679917253224,6,-112 category_2,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/api/v1/category/?store=DEFAULT&lang=en,0,0,2
1679917253231,7,-116 pricep_post,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/api/v1/product/1/price/,0,0,1
1679917253239,6,-119 manufactures,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,0,0,2
1679917253246,9,-121 variants,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,0,0,1
1679917254280,43,S01_ACC_03_SelectProductTable,Non HTTP response code: org.apache.http.NoHttpResponseException,"Number of samples in transaction : 8, number of failing samples : 8",Thread_Group_Add_Cart_Checkout 1-1,,false,,16640,0,1,1,null,0,7,14
1679917254280,5,-128 ping,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/actuator/health/ping,0,0,2
1679917254286,6,-129 header message,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,0,0,2
1679917254293,4,-131 reviews,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/api/v1/products/1/reviews?store=DEFAULT,0,0,1
1679917254298,8,-130 products,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/api/v1/products/1?lang=en&store=DEFAULT,0,0,2
1679917254307,6,-136 store,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/api/v1/store/DEFAULT,0,0,3
1679917254314,6,-137 category_1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,0,0,2
1679917254321,4,-139 category_2,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,0,0,1
1679917254326,4,-138 price,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/api/v1/product/1/price/,0,0,1
1679917254332,12,S01_ACC_04_AddTabletoCart,Non HTTP response code: org.apache.http.NoHttpResponseException,"Number of samples in transaction : 2, number of failing samples : 2",Thread_Group_Add_Cart_Checkout 1-1,,false,,4160,0,1,1,null,0,9,2
1679917254332,5,-141 cart_post,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2080,0,1,1,http://localhost:8080/api/v1/cart/?store=DEFAULT,0,0,1
1679917254344,7,-144 cart_get,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread_Group_Add_Cart_Checkout 1-1,text,false,"Test failed: text expected to contain /""quantity"":1/",2080,0,1,1,http://localhost:8080/api/v1/cart/null?lang=en,0,0,1
1679917531367,1191,S01_ACC_01_Launch,404,"Number of samples in transaction : 15, number of failing samples : 1",Thread_Group_Add_Cart_Checkout 1-1,,false,,20159,6067,1,1,null,0,28002,3
1679917559357,14,-53 localhost,200,OK,Thread_Group_Add_Cart_Checkout 1-1,text,true,,2399,343,1,1,http://localhost/,13,0,2
1679917559372,38,-69 header message,404,,Thread_Group_Add_Cart_Checkout 1-1,text,false,,522,363,1,1,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,38,0,1
1679917559411,19,-72 ping,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,478,393,1,1,http://localhost:8080/actuator/health/ping,16,0,0
